🕘️更新时间,#genre#
CGTNDocumentary,https://amg00405-rakutentv-cgtndocumentary-rakuten-0ql8j.amagi.tv/master.m3u8$订阅源
CGTNDocumentary,https://english-livebkali.cgtn.com/live/doccgtn_0.m3u8$订阅源
RTDocumentary,https://rt-rtd.rttv.com/dvr/rtdoc/playlist_4500Kb.m3u8$订阅源
BBCEarth,https://amg00793-amg00793c6-xumo-us-2669.playouts.now.amagi.tv/BBCStudios-BBCEarthA-hls/playlist.m3u8$订阅源
BBCEarth,https://amg00793-amg00793c6-xumo-us-2669.playouts.now.amagi.tv/BBCStudios-BBCEarthA-hls/playlist540p.m3u8$订阅源
LoveNature 4K,https://aegis-cloudfront-1.tubi.video/6d6d0f24-8445-4b4c-bdf6-44f9e38beaa4/playlist.m3u8$订阅源
LoveNature 4K,https://bamus-lovenature-lg.amagi.tv/1080p-cc/index.m3u8$订阅源
LoveNature 4K,https://bamus-lovenature-lg.amagi.tv/720p-cc/index.m3u8$订阅源
LoveNature 4K,https://bamus-lovenature-lg.amagi.tv/480p-cc/index.m3u8$订阅源
LoveNature 4K,https://bamus-lovenature-lg.amagi.tv/360p-cc/index.m3u8$订阅源
WildEarth,https://dqga3jatxofgx.cloudfront.net/WildEarth.m3u8$订阅源
WildEarth,https://wildearth-plex.amagi.tv/masterR1080p.m3u8$订阅源
History,http://40.160.24.53/HISTORY_CHANNEL/index.m3u8$订阅源
History,http://88.212.15.19/live/test_history/playlist.m3u8$订阅源
History,http://88.212.15.19/live/history_hun/index.m3u8$订阅源
History,http://37.27.111.214:8080/live/27/hls.m3u8$订阅源
History,http://213.91.179.28:8000/play/a0c1$订阅源
History,http://45.190.28.50/HISTORY_HD/index.m3u8$订阅源
Discovery,https://streaming.aurora.enhanced.live/live/mpc/enl0eG1mLmVncmVzcy5mZDJ2eHI=/out/v1/IT_SIMULCAST/DISCOVERYCHANNEL/CMAF/index.m3u8$订阅源

港澳台,#genre#
明珠台,http://r.jdshipin.com/ZQ4kN$订阅源
明珠台,http://r.jdshipin.com/jUx8K$订阅源
HOYTV,http://r.jdshipin.com/sFw4S$订阅源
澳视澳门,http://r.jdshipin.com/n2YZI$订阅源
澳视澳门,https://cdn.qd.je/163189/asam$订阅源
澳视卫星,http://r.jdshipin.com/QFhCq$订阅源
TVB1,https://cdn.qd.je/163189/tvb1$订阅源
TVBJ1,https://cdn.qd.je/163189/j1$订阅源
华丽翡翠台,http://r.jdshipin.com/thuYX$订阅源

国外,#genre#
ABCNewsLive,https://aegis-cloudfront-1.tubi.video/33c5cde2-7a0c-4dd4-8dd2-edd99dbf1427/index.m3u8
BBC News,https://vs-hls-push-ww-live.akamaized.net/x=4/i=urn:bbc:pips:service:bbc_news_channel_hd/t=3840/v=pv14/b=5070016/main.m3u8
CBSNews24/7,https://cbsn-us.cbsnstream.cbsnews.com/out/v1/55a8648e8f134e82a470f83d562deeca/master_24.m3u8
CBSNews24/7,https://cbsn-us.cbsnstream.cbsnews.com/out/v1/55a8648e8f134e82a470f83d562deeca/master.m3u8
CBSNews24/7,https://jmp2.uk/plu-6350fdd266e9ea0007bedec5.m3u8
CNN,https://t.freetv.fun/live/cnn-3.m3u8
CNN,https://turnerlive.warnermediacdn.com/hls/live/586495/cnngo/cnn_slate/VIDEO_0_3564000.m3u8
NBC,http://206.212.244.63/127/index.m3u8
SkyNews,https://d25w9q07b2mtmw.cloudfront.net/live/master_4.m3u8
SkyNews,https://d25w9q07b2mtmw.cloudfront.net/live/master_5.m3u8
SkyNews,https://d25w9q07b2mtmw.cloudfront.net/live/master.m3u8
SkyNews,https://xemzi.short.gy/1000018
Comedy Central,https://jmp2.uk/plu-64f8a408bd341e000818fcda.m3u8$订阅源
MSNBC,http://40.160.24.53/MSNBC/index.m3u8$订阅源
Newsmax,https://nmxlive.akamaized.net/hls/live/529965/Live_1/1.m3u8
Bloomberg TV,https://bloomberg.com/media-manifest/streams/eu.m3u8$订阅源
Euronews,https://jmp2.uk/plu-61de8e502c8e9400077e5de7.m3u8$订阅源
Euronews,https://aegis-cloudfront-1.tubi.video/4748bce1-cc5e-471f-a922-bcf11fece245/index.m3u8$订阅源
CNA,https://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index.m3u8$订阅源
CNA,http://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_5.m3u8?zshijd$LR•IPV4『线路8』
CNA,https://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_5.m3u8$订阅源
CNA,https://live1.mediadesk.al/cnatvlive.m3u8$订阅源
NTV,http://43.252.18.195:5080/LiveApp/streams/ntvhd.m3u8$订阅源

轮播剧场,#genre#
火影忍者,http://cdn.jdshipin.com:8880/huya.php?id=29465866$订阅源
火影忍者,https://hd.ijycnd.com/play/Yer3NWLa/index.m3u8$订阅源
封神榜,http://222.186.39.21:35466/huya/20432237$订阅源
鹿鼎记,http://8.155.43.98:35455/huya/23650774$订阅源
寻秦记,http://8.155.43.98:35455/huya/30080146$订阅源
寻秦记,http://222.186.39.21:35466/huya/30080146$订阅源
创世纪,http://cdn.jdshipin.com:8880/huya.php?id=29465852$订阅源
创世纪,http://222.186.39.21:35466/huya/29465852$订阅源
亮剑,http://222.186.39.21:35466/huya/30080238$订阅源
金庸武侠,http://cdn.jdshipin.com:8880/huya.php?id=11342435$订阅源
贺岁电影,http://cdn.jdshipin.com:8880/huya.php?id=11601986$订阅源
笑傲江湖,http://cdn.jdshipin.com:8880/huya.php?id=26355790$订阅源
笑傲江湖,https://alimov2.a.kwimgs.com/upic/2023/03/07/20/BMjAyMzAzMDcyMDMyNDdfNjE2NzgxMTQwXzk3NzEzNDY4NjgxXzBfMw==_b_B75baa98fedb7da382eb4a29e5f7df2bf.mp4$订阅源
笑傲江湖,http://8.155.43.98:35455/huya/26355790$订阅源
笑傲江湖,http://222.186.39.21:35466/huya/26355790$订阅源
倚天屠龙记,http://222.186.39.21:35466/huya/11342403$订阅源
康熙王朝,http://173.208.234.146/live/lbkangxiwc.m3u8$订阅源
西游记,http://173.208.234.146/live/vlxyj.m3u8$订阅源
西游记,https://txmov2.a.kwimgs.com/bs3/video-hls/5239093806671579134_hlsb.m3u8$订阅源
西游记,http://222.186.39.21:35466/huya/20985836$订阅源
天龙八部,https://txmov2.a.kwimgs.com/upic/2021/02/26/11/BMjAyMTAyMjYxMTAwNTBfNDAzMDAxOTlfNDUwNDcyNzM5MTRfMF8z_b_B75ed716649c36f65fc2354f75dba47a5.mp4$订阅源
陀枪师姐,http://cdn.jdshipin.com:8880/huya.php?id=29465857$订阅源
妙手仁心,http://cdn.jdshipin.com:8880/huya.php?id=29465853$订阅源
家有儿女,http://222.186.39.21:35466/huya/11352872$订阅源
